id,filename,title,promoting,colour,process,year,designer,
GDA_Film_Society_A2-0064,GDA_Film_Society_A2-0064.jpg,The Asphalt Jungle,Film Society,Black,Screenprint,,,
GDA_Film_Society_A2-0065,GDA_Film_Society_A2-0065.jpg,Pan Pan La Julipe,Film Society,Blue,Screenprint,,,
GDA_Film_Society_A2-0066,GDA_Film_Society_A2-0066.jpg,The Film of the Book,Film Society,Red,Offset,,,
GDA_Film_Society_A2-0067,GDA_Film_Society_A2-0067.jpg,Silver Screen,Film Society,Green,Screenprint,,,
GDA_Film_Society_A2-0068,GDA_Film_Society_A2-0068.jpg,Thorold Dickinson,Film Society,Brown,Offset,,,
GDA_JCR_Parties-0002,GDA_JCR_Parties-0002.jpg,Chicago Christmas Dance,Parties,Multicoloured,Screenprint,,,
GDA_JCR_Parties-0003,GDA_JCR_Parties-0003.jpg,Election Dance,Parties,White,Screenprint,,,
GDA_JCR_Parties-0004,GDA_JCR_Parties-0004.jpg,Bar Party,Parties,Yellow,Screenprint,,,
GDA_JCR_Parties-0005,GDA_JCR_Parties-0005.jpg,Summer Get Away Dance,Parties,Red,Screenprint,1965,,
GDA_JCR_Parties-0006,GDA_JCR_Parties-0006.jpg,Spooky Tooth,Parties,Blue,Screenprint,,,
GDA_JCR_Parties-0007,GDA_JCR_Parties-0007.jpg,New Orleans Wellington Ball,Parties,Blue,Screenprint,,,
GDA_JCR_Parties-0008,GDA_JCR_Parties-0008.jpg,RCA Dancing,Parties,Green,Screenprint,,,
GDA_JCR_Parties-0009,GDA_JCR_Parties-0009.jpg,Bar Party,Parties,Orange,Screenprint,,,
GDA_JCR_Parties-0010,GDA_JCR_Parties-0010.jpg,2 Bands 2 Bars,Parties,Green,Screenprint,,,
GDA_JCR_Parties-0011,GDA_JCR_Parties-0011.jpg,Last Chance Dance,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0012,GDA_JCR_Parties-0012.jpg,This is no Yolk,Parties,Yellow,Screenprint,,,
GDA_JCR_Parties-0013,GDA_JCR_Parties-0013.jpg,Beards are in this Year,Parties,Brown,Screenprint,,,
GDA_JCR_Parties-0014,GDA_JCR_Parties-0014.jpg,Big Time ,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0015,GDA_JCR_Parties-0015.jpg,Convocation Ball,Parties,Pink,Screenprint,1960,,
GDA_JCR_Parties-0016,GDA_JCR_Parties-0016.jpg,Vote Mainly for Manley,Parties,White,Screenprint, ,Jim Corless,
GDA_JCR_Parties-0017,GDA_JCR_Parties-0017.jpg,Friday Night Dance,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0018,GDA_JCR_Parties-0018.jpg,Its Panto Time Again,Parties,pink,Letterpress,,,
GDA_JCR_Parties-0019,GDA_JCR_Parties-0019.jpg,Let Yourself Go,Parties,Yellow,Screenprint,,,
GDA_JCR_Parties-0020,GDA_JCR_Parties-0020.jpg,Charity Fancy Dress Ball,Parties,Blue,Letterpress,1960,,
GDA_JCR_Parties-0021,GDA_JCR_Parties-0021.jpg,Grand Boat Race & Dance,Parties,White,Screenprint,,,
GDA_JCR_Parties-0022,GDA_JCR_Parties-0022.jpg,Big Dance,Parties,White,Screenprint,,,
GDA_JCR_Parties-0023,GDA_JCR_Parties-0023.jpg,May Ball,Parties,Blue,Screenprint,1968,,
GDA_JCR_Parties-0024,GDA_JCR_Parties-0024.jpg,Headlines,Parties,Yellow,Offset,,,
GDA_JCR_Parties-0025,GDA_JCR_Parties-0025.jpg,Communications Party,Parties,Yellow,Offset,,,
GDA_JCR_Parties-0026,GDA_JCR_Parties-0026.jpg,Dancing,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0027,GDA_JCR_Parties-0027.jpg,RCA Olympic Dance Team,Parties,Purple,Offset,,,
GDA_JCR_Parties-0028,GDA_JCR_Parties-0028.jpg,Dance Darlin?,Parties,Blue,Offset,,,
GDA_JCR_Parties-0030,GDA_JCR_Parties-0030.jpg,A Royal Affair,Parties,Red,Offset,1997,,
GDA_JCR_Parties-0031,GDA_JCR_Parties-0031.jpg,Exchange of Art,Parties,Red,Offset,1972,,
GDA_JCR_Parties-0032,GDA_JCR_Parties-0032.jpg,Convocation Ball,Parties,Blue,Screenprint,1958,,
GDA_JCR_Parties-0034,GDA_JCR_Parties-0034.jpg,Grand U.C.S,Parties,Red,Offset,,,
GDA_JCR_Parties-0035,GDA_JCR_Parties-0035.jpg,A Pureply International Affair,Parties,Yellow,Offset,,,
GDA_JCR_Parties-0036,GDA_JCR_Parties-0036.jpg,Are Gonna Take You by the Hand,Parties,Orange,Offset,,,
GDA_JCR_Parties-0037,GDA_JCR_Parties-0037.jpg,Convocation Ball,Parties,Pink,Offset,1992,,
GDA_JCR_Parties-0038,GDA_JCR_Parties-0038.jpg,Valentines Party,Parties,Pink,Offset,,,
GDA_JCR_Parties-0039,GDA_JCR_Parties-0039.jpg,Boat Race,Parties,Blue,Screenprint,1972,,
GDA_JCR_Parties-0040,GDA_JCR_Parties-0040.jpg,The First Thing,Parties,Purple,Screenprint,,,
GDA_JCR_Parties-0041,GDA_JCR_Parties-0041.jpg,Nowhere to go? ,Parties,Blue,Letterpress,,,
GDA_JCR_Parties-0042,GDA_JCR_Parties-0042.jpg,Valentine Snogfest,Parties,Blue,Screenprint,,,
GDA_JCR_Parties-0043,GDA_JCR_Parties-0043.jpg,Purely Internal Affair,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0044,GDA_JCR_Parties-0044.jpg,Chris Edge for Social Secretary,Parties,Green,Screenprint,,,
GDA_JCR_Parties-0045,GDA_JCR_Parties-0045.jpg,End of term Dance,Parties,Green,,,,
GDA_JCR_Parties-0046,GDA_JCR_Parties-0046.jpg,Big Dance,Parties,Black,,,,
GDA_JCR_Parties-0047,GDA_JCR_Parties-0047.jpg,Dance,Parties,Yellow,Letterpress,,,
GDA_JCR_Parties-0048,GDA_JCR_Parties-0048.jpg,Bar Party,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0049,GDA_JCR_Parties-0049.jpg,Just a bit of Fun,Parties,Pink,Screenprint,,,
GDA_JCR_Parties-0050,GDA_JCR_Parties-0050.jpg,Charity Fancy Dress Ball,Parties,Green,Letterpress,1960,,
GDA_JCR_Parties-0051,GDA_JCR_Parties-0051.jpg,RCA Dance,Parties,Brown,Offset,1967,,
GDA_JCR_Parties-0052,GDA_JCR_Parties-0052.jpg,Comin' to de party?,Parties,Yellow,Screenprint,,,
GDA_JCR_Parties-0053,GDA_JCR_Parties-0053.jpg,Kiss 13,Parties,Pink,Screenprint,,,
GDA_JCR_Parties-0054,GDA_JCR_Parties-0054.jpg,Solomun Grundy,Parties,Pink,Screenprint,,Castle Farman,
GDA_JCR_Parties-0055,GDA_JCR_Parties-0055.jpg,GR6962b19,Parties,Green,Screenprint,,,
GDA_JCR_Parties-0056,GDA_JCR_Parties-0056.jpg,Goldrush,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0057,GDA_JCR_Parties-0057.jpg,Ere me now,Parties,Pink,Screenprint,,,
GDA_JCR_Parties-0058,GDA_JCR_Parties-0058.jpg,Twist at the Diploma Dance,Parties,Blue,Offset,,,
GDA_JCR_Parties-0059,GDA_JCR_Parties-0059.jpg,Its the End,Parties,Blue,Screenprint,,,
GDA_JCR_Parties-0060,GDA_JCR_Parties-0060.jpg,Banana Boat Song,Parties,Yellow,Letterpress,,,
GDA_JCR_Parties-0061,GDA_JCR_Parties-0061.jpg,Friday Night Dance,Parties,White,Screenprint,,,
GDA_JCR_Parties-0062,GDA_JCR_Parties-0062.jpg,Stag Party,Parties,Brown,Screenprint,1958,,
GDA_JCR_Parties-0063,GDA_JCR_Parties-0063.jpg,Friday Night Party,Parties,Orange,Letterpress,,,
GDA_JCR_Parties-0064,GDA_JCR_Parties-0064.jpg,Big Sweat,Parties,Black,Offset,1972,,
GDA_JCR_Parties-0065,GDA_JCR_Parties-0065.jpg,Another Chance to Get Together,Parties,Orange,Offset,1972,,
GDA_JCR_Parties-0066,GDA_JCR_Parties-0066.jpg,Ahoy There,Parties,Blue,Screenprint,,,
GDA_JCR_Parties-0067,GDA_JCR_Parties-0067.jpg,Bar Party & Lightshow,Parties,Multicoloured,Screenprint,,,
GDA_JCR_Parties-0068,GDA_JCR_Parties-0068.jpg,You may not be a top person...,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0069,GDA_JCR_Parties-0069.jpg,christmas Dance,Parties,Red,Screenprint,1965,,
GDA_JCR_Parties-0070,GDA_JCR_Parties-0070.jpg,Salle A Manger,Parties,Orange,Letterpress,,,
GDA_JCR_Parties-0071,GDA_JCR_Parties-0071.jpg,Halloween Party,Parties,White,Screenprint,,,
GDA_JCR_Parties-0073,GDA_JCR_Parties-0073.jpg,Tramps,Parties,Red,Letterpress,,,
GDA_JCR_Parties-0074,GDA_JCR_Parties-0074.jpg,Come and Get Glazed at the Pot Shop,Parties,Green,Screenprint,,,
GDA_JCR_Parties-0075,GDA_JCR_Parties-0075.jpg,A Christmas Fancy Dress Ball,Parties,Orange,Letterpress,1957,,
GDA_JCR_Parties-0076,GDA_JCR_Parties-0076.jpg,Custer's Last Vest,Parties,Blue,Letterpress,,,
GDA_JCR_Parties-0077,GDA_JCR_Parties-0077.jpg,All Fools Dance,Parties,Red,Letterpress,,,
GDA_JCR_Parties-0078,GDA_JCR_Parties-0078.jpg,Bar Party,Parties,Pink,Offset,,,
GDA_JCR_Parties-0079,GDA_JCR_Parties-0079.jpg,May Ball,Parties,White,Offset,,,
GDA_JCR_Parties-0080,GDA_JCR_Parties-0080.jpg,May Ball,Parties,White,Offset,,,
GDA_JCR_Parties-0081,GDA_JCR_Parties-0081.jpg,Guess Where I'm Going,Parties,Orange,Offset,,,
GDA_JCR_Parties-0082,GDA_JCR_Parties-0082.jpg,Football Dance,Parties,Brown,Letterpress,,,
GDA_JCR_Parties-0083,GDA_JCR_Parties-0083.jpg,1st Spring Hop,Parties,Multicoloured,Screenprint,1959,,
GDA_JCR_Parties-0084,GDA_JCR_Parties-0084.jpg,Mick Mulligan,Parties,Yellow,Screenprint,1955,,
GDA_JCR_Parties-0085,GDA_JCR_Parties-0085.jpg,A Mask Making Competition,Parties,Orange,Letterpress,,,
GDA_JCR_Parties-0086,GDA_JCR_Parties-0086.jpg,Friday Night Dance,Parties,Green,Letterpress,,,
GDA_JCR_Parties-0087,GDA_JCR_Parties-0087.jpg,Alex Welsh,Parties,Orange,Letterpress,,,
GDA_JCR_Parties-0088,GDA_JCR_Parties-0088.jpg,Dance,Parties,Red,Letterpress,,,
GDA_JCR_Parties-0089,GDA_JCR_Parties-0089.jpg,Not a Pink Zebra,Parties,Orange,Screenprint,,,
GDA_JCR_Parties-0090,GDA_JCR_Parties-0090.jpg,Spring Fever,Parties,Purple,Letterpress,,,
GDA_JCR_Parties-0091,GDA_JCR_Parties-0091.jpg,The RCA Boat Race,Parties,Red,Screenprint,,,
GDA_JCR_Parties-0092,GDA_JCR_Parties-0092.jpg,Dance to the Happy Wanderers,Parties,Blue,Letterpress,,,
GDA_JCR_Parties-0093,GDA_JCR_Parties-0093.jpg,A Freshers Hop,Parties,Black,Hand,,,
GDA_JCR_Parties-0094,GDA_JCR_Parties-0094.jpg,dance,Parties,Blue,Letterpress,,,
GDA_JCR_Parties-0095,GDA_JCR_Parties-0095.jpg,The Boat Race,Parties,Green,Offset,,,
GDA_JCR_Parties-0096,GDA_JCR_Parties-0096.jpg,Graphic Design Christmas Soiree,Parties,Black,Offset,1980,,
GDA_JCR_Parties-0097,GDA_JCR_Parties-0097.jpg,Make the Myth a Reality,Parties,Blue,Letterpress,1966,,
GDA_JCR_Parties-0098,GDA_JCR_Parties-0098.jpg,In Order to save on points...,Parties,Black,Offset,,,
GDA_JCR_Parties-0099,GDA_JCR_Parties-0099.jpg,Cast Off,Parties,Green,Offset,,,
GDA_JCR_Parties-0100,GDA_JCR_Parties-0100.jpg,The Not Quite Halloween Party,Parties,Green,Offset,,,
GDA_JCR_Parties-0101,GDA_JCR_Parties-0101.jpg,Circus RCA,Parties,Orange,Offset,,,
GDA_JCR_Parties-0102,GDA_JCR_Parties-0102.jpg,Freshers Hop,Parties,Purple,Letterpress,,,
GDA_JCR_Parties-0103,GDA_JCR_Parties-0103.jpg,This Time Everybody's Voting,Parties,Black,Screenprint,,,
GDA_JCR_Parties-0104,GDA_JCR_Parties-0104.jpg,Final Count Down,Parties,Pink,Letterpress,,,
GDA_JCR_Parties-0105,GDA_JCR_Parties-0105.jpg,Valentine Dance,Parties,Pink,Letterpress,,,
GDA_Natural_History-0001,GDA_Natural_History-0001.jpg,A Small Nature Reserve,Natural History,Multicoloured,Offset,,,
GDA_Natural_History-0003,GDA_Natural_History-0003.jpg,Cherry Denman's Edible Alphabet,Natural History,Multicoloured,Offset,,,
GDA_Natural_History-0004,GDA_Natural_History-0004.jpg,,Natural History,Black,Screenprint,,,
GDA_Natural_History-0005,GDA_Natural_History-0005.jpg,Exotic Birds in the RCA Greenhouse,Natural History,Multicoloured,Offset,,,
GDA_Natural_History-0006,GDA_Natural_History-0006.jpg,Autumnal Scene,Natural History,Multicoloured,Hand,1990,Kat Thompson,
GDA_Natural_History-0010,GDA_Natural_History-0010.jpg,Lemurs of Madagascar,Natural History,Multicoloured,Offset,,Stephen D. Nash,
GDA_Theatre_Music_Soc_A1-0001,GDA_Theatre_Music_Soc_A1-0001.jpg,Great Monster Rock,Music Society,Yellow,Letterpress,,,
GDA_Theatre_Music_Soc_A1-0002,GDA_Theatre_Music_Soc_A1-0002.jpg,Pictures in an Exhibition,Music Society,Orange,Offset,,,
GDA_Theatre_Music_Soc_A1-0003,GDA_Theatre_Music_Soc_A1-0003.jpg,Zaide,Music Society,Green,,1969,,
GDA_Theatre_Music_Soc_A1-0004,GDA_Theatre_Music_Soc_A1-0004.jpg,A Dream Play,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0005,GDA_Theatre_Music_Soc_A1-0005.jpg,Mozart Clarinet,Music Society,Pink,Letterpress,,,
GDA_Theatre_Music_Soc_A1-0006,GDA_Theatre_Music_Soc_A1-0006.jpg,Jazz Society,Music Society,Red,Letterpress,,,
GDA_Theatre_Music_Soc_A1-0007,GDA_Theatre_Music_Soc_A1-0007.jpg,Monet or Your Wife,Music Society,Yellow,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0008,GDA_Theatre_Music_Soc_A1-0008.jpg,Count King Early Duke,Music Society,White,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0009,GDA_Theatre_Music_Soc_A1-0009.jpg,The Ticket of Leave Man,Music Society,Yellow,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0010,GDA_Theatre_Music_Soc_A1-0010.jpg,Warren Lamb,Music Society,Orange,Letterpress,,,
GDA_Theatre_Music_Soc_A1-0011,GDA_Theatre_Music_Soc_A1-0011.jpg,Byrds Eye View,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0012,GDA_Theatre_Music_Soc_A1-0012.jpg,Belshazzar's Feast,Music Society,Multicoloured,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0013,GDA_Theatre_Music_Soc_A1-0013.jpg,"Mozart, Handel, Vivaldi",Music Society,Grey,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0014,GDA_Theatre_Music_Soc_A1-0014.jpg,Mahler Resurrection,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0015,GDA_Theatre_Music_Soc_A1-0015.jpg,The Piano Styles of Hampton Hawes and Errol Garner,Music Society,White,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0016,GDA_Theatre_Music_Soc_A1-0016.jpg,Peter Grimes,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0017,GDA_Theatre_Music_Soc_A1-0017.jpg,Arcopera present ,Music Society,Purple,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0018,GDA_Theatre_Music_Soc_A1-0018.jpg,Transylvania,Music Society,Orange,Screenprint,1979,,
GDA_Theatre_Music_Soc_A1-0019,GDA_Theatre_Music_Soc_A1-0019.jpg,"Brahms, Elgar, Vivaldi, Hindemith",Music Society,Pink,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0020,GDA_Theatre_Music_Soc_A1-0020.jpg,Jazz Society,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0021,GDA_Theatre_Music_Soc_A1-0021.jpg,The Beggars Opera,Music Society,Orange,Screenprint,1953,,
GDA_Theatre_Music_Soc_A1-0022,GDA_Theatre_Music_Soc_A1-0022.jpg,Gramaphone Recitals,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0023,GDA_Theatre_Music_Soc_A1-0023.jpg,Movements for Piano and Orchestra,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0024,GDA_Theatre_Music_Soc_A1-0024.jpg,The Wages of Fear,Music Society,Black,Letterpress,,,
GDA_Theatre_Music_Soc_A1-0025,GDA_Theatre_Music_Soc_A1-0025.jpg,Back on the Scene,Music Society,Yellow,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0026,GDA_Theatre_Music_Soc_A1-0026.jpg,Images,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0027,GDA_Theatre_Music_Soc_A1-0027.jpg,Mozart,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0028,GDA_Theatre_Music_Soc_A1-0028.jpg,Maurice Rave;,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0029,GDA_Theatre_Music_Soc_A1-0029.jpg,Berliozrequim,Music Society,Black,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0030,GDA_Theatre_Music_Soc_A1-0030.jpg,Stockhausen Zeitmasse,Music Society,White,Offset,,,
GDA_Theatre_Music_Soc_A1-0031,GDA_Theatre_Music_Soc_A1-0031.jpg,Berlioz Centenary,Music Society,Yellow,Offset,1969,,
GDA_Theatre_Music_Soc_A1-0033,GDA_Theatre_Music_Soc_A1-0033.jpg,Ravel,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0034,GDA_Theatre_Music_Soc_A1-0034.jpg,Pass the Baton,Music Society,Green,Letterpress,,,
GDA_Theatre_Music_Soc_A1-0035,GDA_Theatre_Music_Soc_A1-0035.jpg,Symphonic Variations,Music Society,Brown,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0036,GDA_Theatre_Music_Soc_A1-0036.jpg,Organ Music,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0037,GDA_Theatre_Music_Soc_A1-0037.jpg,Whooosh,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0038,GDA_Theatre_Music_Soc_A1-0038.jpg,Everybody Who Was Anybody Was There Swinging,Music Society,Red,Screenprint,1938,,
GDA_Theatre_Music_Soc_A1-0039,GDA_Theatre_Music_Soc_A1-0039.jpg,Skin Deep,Music Society,Brown,Screenprint,1962,,
GDA_Theatre_Music_Soc_A1-0040,GDA_Theatre_Music_Soc_A1-0040.jpg,Why Tears Achilles,Music Society,Red,Offset,,,
GDA_Theatre_Music_Soc_A1-0041,GDA_Theatre_Music_Soc_A1-0041.jpg,The Vision,Music Society,Purple,Offset,,,
GDA_Theatre_Music_Soc_A1-0042,GDA_Theatre_Music_Soc_A1-0042.jpg,First Dance with Bryn,Music Society,Yellow,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0043,GDA_Theatre_Music_Soc_A1-0043.jpg,The planet of Gustav Holt,Music Society,Blue,Screenprint,1966,,
GDA_Theatre_Music_Soc_A1-0044,GDA_Theatre_Music_Soc_A1-0044.jpg,First Hearing,Music Society,Orange,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0045,GDA_Theatre_Music_Soc_A1-0045.jpg,The Man with the Flower in his Mouth,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0046,GDA_Theatre_Music_Soc_A1-0046.jpg,Mozart,Music Society,Yellow,Screenprint,1968,,
GDA_Theatre_Music_Soc_A1-0047,GDA_Theatre_Music_Soc_A1-0047.jpg,The Dream of Gerontius,Music Society,Purple,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0048,GDA_Theatre_Music_Soc_A1-0048.jpg,Benjamin Britten,Music Society,White,Screenprint,,Keith Paisley,
GDA_Theatre_Music_Soc_A1-0049,GDA_Theatre_Music_Soc_A1-0049.jpg,Mahagonny,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0050,GDA_Theatre_Music_Soc_A1-0050.jpg,Orphee,Music Society,Blue,Screenprint,1952,,
GDA_Theatre_Music_Soc_A1-0051,GDA_Theatre_Music_Soc_A1-0051.jpg,"Beckett, Pinter, Lonesco & a Bar",Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0052,GDA_Theatre_Music_Soc_A1-0052.jpg,Bartok: Violin Concerto: Piano Concerto,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0053,GDA_Theatre_Music_Soc_A1-0053.jpg,The Circus,Music Society,Red,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0054,GDA_Theatre_Music_Soc_A1-0054.jpg,An Evening of Modernist Music,Music Society,Multicoloured,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0055,GDA_Theatre_Music_Soc_A1-0055.jpg,"Then, Suddenly, without any warning",Music Society,White,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0056,GDA_Theatre_Music_Soc_A1-0056.jpg,Music in Style,Music Society,White,Offset,,,
GDA_Theatre_Music_Soc_A1-0057,GDA_Theatre_Music_Soc_A1-0057.jpg,A Spike of Couch Wheat-Grass,Music Society,Green,Offset,,,
GDA_Theatre_Music_Soc_A1-0058,GDA_Theatre_Music_Soc_A1-0058.jpg,Benjamin Britten,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0059,GDA_Theatre_Music_Soc_A1-0059.jpg,Richard Strauss,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0060,GDA_Theatre_Music_Soc_A1-0060.jpg,Eric Dolphy,Music Society,Green,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0061,GDA_Theatre_Music_Soc_A1-0061.jpg,Rostropovitch,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0062,GDA_Theatre_Music_Soc_A1-0062.jpg,Vaughan Williams,Music Society,Green,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0063,GDA_Theatre_Music_Soc_A1-0063.jpg,Oriental Folk Music,Music Society,Orange,Offset,,,
GDA_Theatre_Music_Soc_A1-0064,GDA_Theatre_Music_Soc_A1-0064.jpg,Request Performance,Music Society,Blue,Screenprint,Brian J Beyte,,
GDA_Theatre_Music_Soc_A1-0065,GDA_Theatre_Music_Soc_A1-0065.jpg,Cesar Franeks Symphony in D Minor,Music Society,Green,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0066,GDA_Theatre_Music_Soc_A1-0066.jpg,"Debissy, Glajunov, Stravinsky",Music Society,Yellow,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0067,GDA_Theatre_Music_Soc_A1-0067.jpg,Britten War Requiem,Music Society,Yellow,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0068,GDA_Theatre_Music_Soc_A1-0068.jpg,Ram Narayan Indias Greatest Sarangi Player,Music Society,Yellow,Offset,K.H.Bayer,,
GDA_Theatre_Music_Soc_A1-0069,GDA_Theatre_Music_Soc_A1-0069.jpg,Extra,Music Society,Red,Offset,,,
GDA_Theatre_Music_Soc_A1-0070,GDA_Theatre_Music_Soc_A1-0070.jpg,Wonder What to do After This College,Music Society,Red,Offset,,1995,
GDA_Theatre_Music_Soc_A1-0071,GDA_Theatre_Music_Soc_A1-0071.jpg,Nothing Can Express...,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0072,GDA_Theatre_Music_Soc_A1-0072.jpg,All the Cats are at the Ellington Jazz Party,Music Society,Grey,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0073,GDA_Theatre_Music_Soc_A1-0073.jpg,Family,Music Society,Orange,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0074,GDA_Theatre_Music_Soc_A1-0074.jpg,Beethoven String Quartet,Music Society,Grey,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0075,GDA_Theatre_Music_Soc_A1-0075.jpg,Beethoven String Quartet,Music Society,Red,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0076,GDA_Theatre_Music_Soc_A1-0076.jpg,Beethoven String Quartet,Music Society,Purple,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0077,GDA_Theatre_Music_Soc_A1-0077.jpg,Beethoven String Quartet,Music Society,Black,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0078,GDA_Theatre_Music_Soc_A1-0078.jpg,Beethoven String Quartet,Music Society,Blue,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0079,GDA_Theatre_Music_Soc_A1-0079.jpg,Beethoven String Quartet,Music Society,Yellow,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0080,GDA_Theatre_Music_Soc_A1-0080.jpg,Beethoven String Quartet,Music Society,Green,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0081,GDA_Theatre_Music_Soc_A1-0081.jpg,Music in Style,Music Society,Red,Screenprint,1964,,
GDA_Theatre_Music_Soc_A1-0082,GDA_Theatre_Music_Soc_A1-0082.jpg,Beethoven Grieg,Music Society,Black,Offset,1962,,
GDA_Theatre_Music_Soc_A1-0083,GDA_Theatre_Music_Soc_A1-0083.jpg,Christmas Recital,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0084,GDA_Theatre_Music_Soc_A1-0084.jpg,The Visit,Music Society,Black,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0085,GDA_Theatre_Music_Soc_A1-0085.jpg,Richard Strauss,Music Society,Black,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0086,GDA_Theatre_Music_Soc_A1-0086.jpg,War Requiem,Music Society,Brown,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0087,GDA_Theatre_Music_Soc_A1-0087.jpg,Cage by the Ram,Music Society,Black,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0088,GDA_Theatre_Music_Soc_A1-0088.jpg,Petrushka,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0089,GDA_Theatre_Music_Soc_A1-0089.jpg,Snow White and the Seven Vampires,Music Society,Red,Screenprint,1979,,
GDA_Theatre_Music_Soc_A1-0090,GDA_Theatre_Music_Soc_A1-0090.jpg,Uncle . Vanya,Music Society,Blue,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0091,GDA_Theatre_Music_Soc_A1-0091.jpg,Schumann Dichterlieber,Music Society,Purple,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0092,GDA_Theatre_Music_Soc_A1-0092.jpg,The Hollow Crown,Music Society,Black,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0093,GDA_Theatre_Music_Soc_A1-0093.jpg,Salome Strauss,Music Society,Red,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0094,GDA_Theatre_Music_Soc_A1-0094.jpg,"Stravinsky, Jabusy, Jacanek",Music Society,Brown,Screenprint,,,
GDA_Theatre_Music_Soc_A1-0095,GDA_Theatre_Music_Soc_A1-0095.jpg,The Sorcerer,Music Society,Black,Screenprint,1980,,
GDA_Theatre_Music_Soc_A1-0096,GDA_Theatre_Music_Soc_A1-0096.jpg,Ring Round the Moon,Music Society,Black,Offset,,,
